customer_id,bureau_agency,refresh_cycle,bureau_score,score_delta_vs_previous,total_tradelines,secured_tradelines,unsecured_tradelines,total_outstanding,recent_enquiries_3m,max_dpd_12m,number_of_defaults,credit_utilisation_pct,new_accounts_opened_3m,bureau_pull_date,load_date
2000227,Equifax,H1-2024,787,-10.0,8,8,4,7674004.45,1,30,0,26.0,0,2024-12-27,2024-12-31
2000227,CIBIL TransUnion,H2-2024,781,-16.0,15,2,0,4694390.0,3,1,0,66.77,1,2023-01-27,2024-12-31
2000228,Equifax,H1-2023,696,,7,2,5,16216241.27,5,0,0,14.17,2,2024-08-04,2024-12-31
2000228,Equifax,H2-2023,680,21.0,14,2,1,946197.13,6,0,0,23.41,3,2023-02-05,2024-12-31
2000228,CRIF Highmark,H1-2024,678,19.0,13,0,6,14041851.4,4,0,0,15.22,1,2024-10-28,2024-12-31
2000228,Equifax,H2-2024,663,4.0,3,3,4,2475732.17,4,0,0,55.17,2,2024-05-06,2024-12-31
2000229,CIBIL TransUnion,H1-2023,815,,2,8,0,9674425.34,8,90,2,1.95,0,2023-01-05,2024-12-31
2000229,Equifax,H2-2023,812,-11.0,7,1,4,11984251.12,4,1,1,16.71,3,2023-05-01,2024-12-31
2000229,CRIF Highmark,H1-2024,798,-25.0,8,7,4,8961977.95,7,0,0,21.44,0,2023-04-16,2024-12-31
2000229,CIBIL TransUnion,H2-2024,844,21.0,3,7,2,11308529.19,3,0,0,47.29,1,2024-12-04,2024-12-31
2000230,CRIF Highmark,H1-2023,900,,9,7,1,9450589.37,7,0,0,80.93,2,2024-06-01,2024-12-31
2000230,CIBIL TransUnion,H2-2023,867,-16.0,3,0,6,13408900.66,5,0,0,58.4,1,2024-06-21,2024-12-31
2000230,CRIF Highmark,H1-2024,869,-14.0,12,7,5,19749847.38,2,90,1,34.82,2,2023-12-22,2024-12-31
2000230,Equifax,H2-2024,853,-30.0,15,1,2,9910949.86,5,30,0,81.57,3,2024-05-11,2024-12-31
2000231,Equifax,H1-2023,499,,9,8,3,5492747.93,2,90,0,5.12,0,2024-08-20,2024-12-31
2000231,CIBIL TransUnion,H2-2023,463,-31.0,2,6,0,3647712.73,8,0,0,35.36,1,2024-01-04,2024-12-31
2000231,Equifax,H1-2024,460,-34.0,11,3,4,5890411.9,6,1,0,49.41,2,2024-07-04,2024-12-31
2000231,CIBIL TransUnion,H2-2024,526,32.0,9,0,4,16959196.27,4,1,0,20.1,1,2023-08-31,2024-12-31
2000232,CRIF Highmark,H1-2023,795,,7,6,6,809598.01,5,30,0,93.43,3,2024-08-12,2024-12-31
2000232,Experian,H2-2023,806,-23.0,15,8,2,15302477.65,0,60,0,18.26,4,2023-03-04,2024-12-31
2000232,Equifax,H1-2024,808,-21.0,7,8,3,17952506.1,5,0,1,53.31,2,2023-01-19,2024-12-31
2000232,CRIF Highmark,H2-2024,864,35.0,7,8,1,12094095.28,6,0,0,76.69,3,2023-10-13,2024-12-31
2000233,CRIF Highmark,H1-2023,768,,6,3,5,3212818.05,3,0,0,9.97,1,2023-05-06,2024-12-31
2000233,Experian,H2-2023,732,-21.0,11,7,0,2352826.89,1,0,0,22.52,2,2024-03-31,2024-12-31
2000233,CRIF Highmark,H1-2024,743,-10.0,11,3,3,18069933.38,5,30,0,83.09,4,2023-06-27,2024-12-31
2000233,CRIF Highmark,H2-2024,733,-20.0,11,1,6,17914117.54,7,30,0,91.93,1,2023-05-03,2024-12-31
2000234,Equifax,H1-2023,667,,13,3,7,2356527.86,8,0,0,14.74,2,2023-09-11,2024-12-31
2000234,CRIF Highmark,H2-2023,690,-16.0,15,7,5,4389676.17,2,0,1,73.57,2,2023-09-09,2024-12-31
2000234,CIBIL TransUnion,H1-2024,694,-12.0,6,2,1,8091385.13,4,1,0,84.05,0,2024-10-15,2024-12-31
2000234,Equifax,H2-2024,725,19.0,3,1,7,10335548.3,8,1,0,34.45,3,2023-12-31,2024-12-31
2000235,Equifax,H1-2023,423,,8,5,3,7600418.62,4,1,1,55.53,4,2024-02-11,2024-12-31
2000235,CIBIL TransUnion,H2-2023,453,11.0,1,6,3,163907.71,7,30,0,16.42,4,2023-06-24,2024-12-31
2000235,Equifax,H1-2024,452,10.0,4,5,3,10851413.04,1,60,0,54.36,4,2024-02-23,2024-12-31
2000235,Experian,H2-2024,438,-4.0,10,4,3,3487762.67,4,0,0,97.84,2,2023-09-18,2024-12-31
2000236,Equifax,H1-2023,595,,2,0,7,14852461.42,8,90,0,77.07,3,2024-11-02,2024-12-31
2000236,CRIF Highmark,H2-2023,597,35.0,10,6,0,11203154.24,0,1,0,20.44,2,2024-12-18,2024-12-31
2000236,CRIF Highmark,H1-2024,542,-20.0,15,6,2,12039690.79,1,0,1,46.89,3,2024-04-02,2024-12-31
2000236,Experian,H2-2024,538,-24.0,11,0,6,8607699.36,4,0,2,3.69,0,2023-12-29,2024-12-31
2000237,CIBIL TransUnion,H1-2023,720,,6,7,3,2107913.24,3,0,0,11.44,0,2024-01-07,2024-12-31
2000237,Equifax,H2-2023,649,-37.0,11,0,3,6645087.61,8,30,0,51.05,3,2023-02-12,2024-12-31
2000237,CIBIL TransUnion,H1-2024,683,-3.0,1,8,1,11390095.17,8,0,0,54.59,1,2023-05-29,2024-12-31
2000237,CIBIL TransUnion,H2-2024,717,31.0,1,6,5,7015061.44,4,0,0,96.97,4,2023-03-12,2024-12-31
2000238,CRIF Highmark,H1-2023,900,,3,3,6,2039660.48,2,0,0,12.89,1,2024-03-23,2024-12-31
2000238,CRIF Highmark,H2-2023,852,-28.0,8,3,3,7935379.71,6,0,0,76.75,4,2023-10-15,2024-12-31
2000238,Equifax,H1-2024,872,-8.0,3,4,0,12787221.57,4,1,1,21.96,1,2024-04-05,2024-12-31
2000238,Equifax,H2-2024,851,-29.0,4,5,7,11910301.05,3,1,0,96.73,2,2024-09-10,2024-12-31
2000239,CIBIL TransUnion,H1-2023,620,,12,5,1,15603956.63,4,0,2,38.15,2,2023-07-15,2024-12-31
2000239,Experian,H2-2023,615,-29.0,4,6,6,6789817.68,0,0,1,40.6,1,2024-06-11,2024-12-31
2000239,Equifax,H1-2024,605,-39.0,11,4,3,11505255.66,1,90,0,86.97,1,2024-01-14,2024-12-31
2000239,Equifax,H2-2024,684,40.0,7,0,0,2036143.1,1,0,0,48.42,1,2024-03-14,2024-12-31
2000240,Experian,H1-2023,355,,8,4,2,13456265.24,2,0,1,65.75,3,2024-12-17,2024-12-31
2000240,CIBIL TransUnion,H2-2023,332,-28.0,9,6,3,7031278.13,1,0,0,0.58,1,2023-04-10,2024-12-31
2000240,Equifax,H1-2024,338,-22.0,13,0,2,12757713.06,4,0,0,71.83,4,2024-12-23,2024-12-31
2000240,CIBIL TransUnion,H2-2024,339,-21.0,5,1,7,2066370.7,1,1,1,78.44,2,2023-02-25,2024-12-31
2000241,Experian,H1-2023,707,,13,4,0,8296523.58,2,0,1,95.19,4,2024-03-12,2024-12-31
2000241,Experian,H2-2023,710,-16.0,11,2,0,13552472.15,2,0,0,46.2,0,2023-01-31,2024-12-31
2000241,Experian,H1-2024,744,18.0,5,5,3,10731003.08,1,0,2,89.15,3,2023-03-31,2024-12-31
2000241,Equifax,H2-2024,696,-30.0,15,0,6,6202058.11,5,0,0,9.43,4,2024-03-02,2024-12-31
2000242,CIBIL TransUnion,H1-2023,764,,1,7,6,15246358.48,4,0,0,62.87,3,2023-04-14,2024-12-31
2000242,Equifax,H2-2023,822,27.0,1,6,1,5521005.2,8,1,0,89.33,3,2023-02-03,2024-12-31
2000242,CIBIL TransUnion,H1-2024,761,-34.0,15,1,4,8026537.57,5,0,1,95.06,0,2024-04-07,2024-12-31
2000242,Experian,H2-2024,817,22.0,7,1,5,8632094.24,8,0,0,24.36,2,2024-03-29,2024-12-31
2000243,Equifax,H1-2023,631,,13,6,3,18939051.3,8,0,0,89.59,3,2024-11-02,2024-12-31
2000243,CIBIL TransUnion,H2-2023,606,-14.0,2,8,4,6231533.64,0,1,0,15.42,2,2023-08-15,2024-12-31
2000243,Experian,H1-2024,594,-26.0,13,5,4,4604781.29,3,30,0,94.0,2,2023-07-03,2024-12-31
2000243,Equifax,H2-2024,655,35.0,8,2,3,11510761.08,0,30,0,44.58,4,2024-11-19,2024-12-31
2000244,Equifax,H1-2023,830,,3,4,4,3644829.52,3,0,2,9.1,0,2023-08-01,2024-12-31
2000244,CRIF Highmark,H2-2023,833,-17.0,15,7,3,5543691.83,1,90,0,92.28,3,2024-08-01,2024-12-31
2000244,CIBIL TransUnion,H1-2024,871,21.0,14,8,4,7294755.3,2,0,0,48.04,4,2024-06-24,2024-12-31
2000244,Equifax,H2-2024,878,28.0,11,5,5,6076953.58,7,1,0,51.73,3,2023-08-27,2024-12-31
2000245,CIBIL TransUnion,H1-2023,846,,9,1,3,3560798.9,8,0,0,45.85,3,2024-04-02,2024-12-31
2000245,CRIF Highmark,H2-2023,820,14.0,13,8,7,8048917.94,0,0,0,13.52,3,2024-08-02,2024-12-31
2000245,Experian,H1-2024,829,23.0,9,8,2,5077349.66,6,0,0,66.49,4,2023-08-12,2024-12-31
2000245,CIBIL TransUnion,H2-2024,784,-22.0,1,8,5,19110637.51,6,0,0,54.59,0,2024-05-24,2024-12-31
2000246,Experian,H1-2023,560,,14,2,6,10133167.94,8,1,0,36.83,2,2023-12-20,2024-12-31
2000246,CIBIL TransUnion,H2-2023,572,40.0,10,6,5,16157681.71,8,0,0,11.14,3,2023-06-04,2024-12-31
2000246,CIBIL TransUnion,H1-2024,516,-16.0,5,0,4,2460588.27,3,0,1,9.98,3,2023-02-14,2024-12-31
2000246,CRIF Highmark,H2-2024,515,-17.0,15,8,2,1132523.11,0,90,0,16.65,4,2023-09-05,2024-12-31
2000247,CRIF Highmark,H1-2023,788,,5,4,1,10564386.86,4,90,1,66.28,2,2024-11-27,2024-12-31
2000247,CRIF Highmark,H2-2023,749,-35.0,12,1,4,1410538.82,5,30,0,71.67,3,2023-12-26,2024-12-31
2000247,Experian,H1-2024,802,18.0,2,1,7,16093427.08,2,0,1,25.99,2,2024-09-29,2024-12-31
2000247,CIBIL TransUnion,H2-2024,803,19.0,4,5,6,6894585.36,1,0,0,50.11,0,2024-05-19,2024-12-31
2000248,Equifax,H1-2023,544,,13,0,3,2188448.11,0,0,0,33.42,1,2023-07-02,2024-12-31
2000248,CIBIL TransUnion,H2-2023,527,6.0,9,5,0,5262117.34,2,0,0,43.15,3,2024-02-02,2024-12-31
2000248,Experian,H1-2024,552,31.0,12,4,4,19769173.53,7,0,0,32.66,3,2024-03-02,2024-12-31
2000248,Experian,H2-2024,553,32.0,5,6,5,10580587.37,4,0,1,14.24,1,2023-03-16,2024-12-31
2000249,CIBIL TransUnion,H1-2023,658,,5,0,7,11006788.66,4,0,0,2.82,1,2023-04-06,2024-12-31
2000249,Experian,H2-2023,677,0.0,10,1,2,1149757.33,4,0,0,40.47,3,2024-02-07,2024-12-31
2000249,CIBIL TransUnion,H1-2024,665,-12.0,6,8,6,19488475.74,0,90,1,8.21,1,2024-09-30,2024-12-31
2000249,CIBIL TransUnion,H2-2024,664,-13.0,15,1,3,16358301.56,1,0,0,55.18,1,2023-02-06,2024-12-31
2000250,CRIF Highmark,H1-2023,813,,12,3,7,1214610.02,1,0,0,72.67,3,2023-01-19,2024-12-31
2000250,Equifax,H2-2023,804,16.0,2,4,2,17838024.57,2,0,0,8.75,2,2024-11-28,2024-12-31
2000250,Experian,H1-2024,802,14.0,11,0,4,17183201.46,1,60,0,65.87,4,2023-10-14,2024-12-31
2000250,CIBIL TransUnion,H2-2024,824,36.0,11,0,6,7009864.09,5,0,0,46.9,2,2024-12-08,2024-12-31
2000251,CRIF Highmark,H1-2023,841,,14,5,1,17143138.38,6,0,0,22.54,0,2023-01-30,2024-12-31
2000251,CIBIL TransUnion,H2-2023,842,22.0,12,3,2,5645685.56,2,60,0,79.32,1,2023-11-04,2024-12-31
2000251,Experian,H1-2024,831,11.0,14,4,4,1701314.23,4,0,0,62.21,1,2023-11-19,2024-12-31
2000251,Experian,H2-2024,780,-40.0,9,5,0,2043929.44,6,0,0,86.74,2,2023-07-28,2024-12-31
2000252,CRIF Highmark,H1-2023,456,,11,6,6,16148985.32,6,0,0,18.17,3,2024-04-23,2024-12-31
2000252,CIBIL TransUnion,H2-2023,447,4.0,2,0,7,13759184.8,4,30,0,10.64,3,2024-05-04,2024-12-31
2000252,CIBIL TransUnion,H1-2024,403,-40.0,1,3,7,9370984.93,6,0,1,66.8,2,2024-08-25,2024-12-31
2000252,CRIF Highmark,H2-2024,438,-5.0,8,3,5,3714546.23,2,0,0,40.05,2,2024-01-04,2024-12-31
2000253,CIBIL TransUnion,H1-2023,479,,8,1,0,8166070.92,5,0,0,91.59,2,2024-02-11,2024-12-31
2000253,Equifax,H2-2023,427,-21.0,11,6,6,10125973.95,0,0,0,82.36,4,2023-11-07,2024-12-31
2000253,Experian,H1-2024,466,18.0,6,4,7,16106920.46,6,0,0,67.11,4,2023-12-16,2024-12-31
2000253,CIBIL TransUnion,H2-2024,436,-12.0,5,0,0,634269.89,3,30,1,42.79,1,2024-03-20,2024-12-31
2000254,Equifax,H1-2023,825,,2,7,1,4682676.47,6,0,0,97.74,1,2023-09-07,2024-12-31
2000254,Equifax,H2-2023,876,14.0,13,7,5,1616944.24,4,0,0,16.47,2,2023-12-21,2024-12-31
2000254,Equifax,H1-2024,899,37.0,12,6,2,18231165.83,3,0,1,83.28,2,2023-06-29,2024-12-31
2000254,CRIF Highmark,H2-2024,869,7.0,1,3,5,1942665.54,8,0,1,20.38,4,2023-04-17,2024-12-31
2000255,Equifax,H1-2023,469,,11,8,6,434394.31,6,0,0,1.74,4,2024-01-05,2024-12-31
2000255,CRIF Highmark,H2-2023,444,-1.0,5,3,0,19410174.63,0,1,0,81.28,4,2024-12-08,2024-12-31
2000255,CIBIL TransUnion,H1-2024,482,37.0,5,0,6,5567173.12,6,0,0,28.33,0,2024-07-09,2024-12-31
2000255,CRIF Highmark,H2-2024,426,-19.0,6,4,3,18491324.79,7,90,0,62.98,3,2023-11-09,2024-12-31
2000256,CIBIL TransUnion,H1-2023,725,,13,5,7,5496378.33,6,1,0,90.8,3,2024-02-06,2024-12-31
2000256,CIBIL TransUnion,H2-2023,672,-30.0,8,6,1,5429715.14,0,60,1,60.95,2,2024-10-19,2024-12-31
2000256,Equifax,H1-2024,669,-33.0,10,8,6,1430740.07,1,0,0,45.0,4,2024-09-22,2024-12-31
2000256,Equifax,H2-2024,677,-25.0,11,6,5,4795787.89,4,60,0,62.45,1,2023-09-14,2024-12-31
2000257,CIBIL TransUnion,H1-2023,442,,2,2,0,3091379.34,8,0,0,71.44,4,2023-05-05,2024-12-31
2000257,Experian,H2-2023,496,18.0,7,7,3,1411782.01,2,60,0,4.3,3,2023-06-18,2024-12-31
2000257,CIBIL TransUnion,H1-2024,449,-29.0,8,4,5,12671123.0,6,30,0,41.42,3,2023-03-10,2024-12-31
2000257,CIBIL TransUnion,H2-2024,477,-1.0,7,2,0,14442488.68,6,1,0,44.18,4,2024-01-25,2024-12-31
2000258,CRIF Highmark,H1-2023,739,,2,4,3,11994476.98,6,30,0,63.7,0,2024-08-13,2024-12-31
2000258,CRIF Highmark,H2-2023,772,25.0,8,8,0,13466079.98,0,90,1,24.26,0,2023-07-15,2024-12-31
2000258,CIBIL TransUnion,H1-2024,744,-3.0,3,5,7,6724372.95,1,0,0,71.98,4,2024-11-01,2024-12-31
2000258,CIBIL TransUnion,H2-2024,734,-13.0,2,5,4,15319151.29,5,90,1,16.97,4,2024-11-10,2024-12-31
2000259,Equifax,H1-2023,849,,2,7,5,4103435.37,8,90,0,29.38,3,2024-03-04,2024-12-31
2000259,CIBIL TransUnion,H2-2023,884,36.0,10,4,1,6740623.64,6,90,0,36.83,4,2023-02-20,2024-12-31
2000259,Equifax,H1-2024,839,-9.0,8,0,6,3610459.52,2,0,1,23.83,4,2024-12-04,2024-12-31
2000259,Equifax,H2-2024,825,-23.0,15,2,7,2552978.83,7,0,0,69.74,0,2023-11-04,2024-12-31
2000260,Experian,H1-2023,594,,14,0,0,14690412.8,3,0,0,66.86,1,2024-01-22,2024-12-31
2000260,CRIF Highmark,H2-2023,651,21.0,7,7,6,19569750.02,1,0,0,28.93,1,2023-09-16,2024-12-31
2000260,CIBIL TransUnion,H1-2024,598,-32.0,12,6,2,10100999.53,4,0,0,20.05,3,2024-12-29,2024-12-31
2000260,CIBIL TransUnion,H2-2024,639,9.0,12,1,4,8810430.87,8,0,0,25.73,0,2023-12-01,2024-12-31
2000261,Equifax,H1-2023,771,,3,6,4,16865219.06,6,1,2,59.94,2,2023-04-27,2024-12-31
2000261,CRIF Highmark,H2-2023,725,-31.0,2,3,1,16845764.26,8,30,0,7.35,4,2023-12-04,2024-12-31
2000261,CIBIL TransUnion,H1-2024,758,2.0,5,6,2,4937333.16,0,1,0,72.81,1,2024-05-19,2024-12-31
2000261,Experian,H2-2024,730,-26.0,3,7,6,8507819.08,2,1,0,24.77,3,2023-10-30,2024-12-31
2000262,CIBIL TransUnion,H1-2023,772,,2,4,3,8023640.43,4,30,0,42.94,0,2023-06-15,2024-12-31
2000262,CRIF Highmark,H2-2023,768,-5.0,7,6,4,12546389.01,0,0,0,7.56,4,2024-08-10,2024-12-31
2000262,Experian,H1-2024,762,-11.0,2,4,7,17483855.43,2,0,0,91.71,2,2024-06-21,2024-12-31
2000262,CIBIL TransUnion,H2-2024,800,27.0,8,1,6,4547921.43,4,0,0,33.4,3,2024-06-08,2024-12-31
2000263,Experian,H1-2023,720,,2,2,4,4572860.98,0,1,0,60.64,3,2024-10-23,2024-12-31
2000263,Experian,H2-2023,695,-16.0,5,8,3,13710643.07,1,0,1,25.89,1,2024-08-09,2024-12-31
2000263,Equifax,H1-2024,721,10.0,6,7,2,11751438.92,8,30,0,76.68,0,2024-05-15,2024-12-31
2000263,CRIF Highmark,H2-2024,684,-27.0,14,0,7,17155929.56,2,30,1,6.49,1,2023-05-12,2024-12-31
2000264,CIBIL TransUnion,H1-2023,809,,10,7,1,4770086.62,3,0,0,95.44,4,2023-07-14,2024-12-31
2000264,Experian,H2-2023,763,-8.0,6,8,4,12114219.14,2,1,1,46.58,0,2023-08-06,2024-12-31
2000264,Equifax,H1-2024,770,-1.0,14,0,4,16538475.24,3,0,0,47.79,2,2023-12-11,2024-12-31
2000264,CRIF Highmark,H2-2024,783,12.0,13,4,6,10993493.85,7,0,1,51.06,3,2023-09-09,2024-12-31
2000265,CIBIL TransUnion,H1-2023,595,,6,8,2,15096531.02,0,1,1,85.09,3,2023-02-20,2024-12-31
2000265,CRIF Highmark,H2-2023,599,-2.0,13,8,3,3616356.57,7,0,1,58.31,2,2024-05-22,2024-12-31
2000265,Equifax,H1-2024,571,-30.0,11,5,5,17519341.44,4,1,0,57.49,4,2024-12-03,2024-12-31
2000265,CRIF Highmark,H2-2024,611,10.0,11,4,7,11427883.0,0,90,0,19.16,0,2024-12-11,2024-12-31
2000266,Equifax,H1-2023,770,,14,3,4,10037624.31,5,1,0,74.96,4,2024-06-08,2024-12-31
2000266,CRIF Highmark,H2-2023,720,-34.0,6,5,0,5724376.17,1,1,1,51.27,0,2024-03-19,2024-12-31
2000266,Equifax,H1-2024,739,-15.0,8,7,2,136214.87,7,60,0,89.49,4,2023-09-06,2024-12-31
2000266,CIBIL TransUnion,H2-2024,766,12.0,7,4,5,13415644.23,3,60,0,72.64,0,2024-02-09,2024-12-31
2000267,CIBIL TransUnion,H1-2023,775,,15,5,2,5540799.67,7,1,1,53.25,0,2023-02-04,2024-12-31
2000267,Experian,H2-2023,833,28.0,1,0,0,9564659.57,5,0,1,86.32,2,2023-06-21,2024-12-31
2000267,CRIF Highmark,H1-2024,785,-20.0,7,0,3,8738338.82,6,60,0,22.18,1,2024-04-11,2024-12-31
2000267,Equifax,H2-2024,834,29.0,6,7,4,13516944.02,2,30,2,14.44,3,2024-04-03,2024-12-31
2000268,CIBIL TransUnion,H1-2023,752,,11,2,3,18402741.47,0,0,0,3.73,3,2024-01-16,2024-12-31
2000268,CIBIL TransUnion,H2-2023,770,4.0,8,3,2,12841879.73,5,30,0,48.5,3,2023-03-29,2024-12-31
2000268,CRIF Highmark,H1-2024,791,25.0,5,4,4,17794198.5,2,0,2,96.65,0,2023-10-14,2024-12-31
2000268,CRIF Highmark,H2-2024,733,-33.0,4,1,1,14071962.49,7,0,2,41.52,4,2023-08-14,2024-12-31
2000269,CRIF Highmark,H1-2023,467,,14,7,0,5353336.78,5,1,0,91.0,3,2024-03-06,2024-12-31
2000269,Equifax,H2-2023,472,-13.0,9,6,5,5021072.1,2,0,1,19.23,4,2023-12-05,2024-12-31
2000269,Experian,H1-2024,523,38.0,9,8,7,728377.31,6,0,0,15.63,0,2023-07-27,2024-12-31
2000269,CRIF Highmark,H2-2024,477,-8.0,15,2,3,4883880.48,2,0,1,5.72,0,2023-01-11,2024-12-31
2000270,CRIF Highmark,H1-2023,820,,15,0,3,6146454.7,4,0,2,89.24,3,2024-04-30,2024-12-31
2000270,Experian,H2-2023,773,-16.0,14,4,5,3778919.19,5,90,0,40.49,2,2024-12-24,2024-12-31
2000270,Experian,H1-2024,799,10.0,9,0,5,877831.77,2,60,1,41.18,3,2024-01-26,2024-12-31
2000270,CRIF Highmark,H2-2024,796,7.0,5,0,6,137194.55,3,0,0,88.26,0,2023-01-31,2024-12-31
2000271,CRIF Highmark,H1-2023,733,,11,3,2,5363282.8,4,60,0,26.7,1,2023-04-13,2024-12-31
2000271,Experian,H2-2023,682,-11.0,9,3,7,13227429.51,7,0,0,89.75,1,2024-06-24,2024-12-31
2000271,CIBIL TransUnion,H1-2024,694,1.0,8,7,5,8570088.64,6,30,0,70.02,3,2024-08-24,2024-12-31
2000271,CIBIL TransUnion,H2-2024,668,-25.0,7,5,4,16403351.69,6,0,0,6.04,1,2023-09-20,2024-12-31
2000272,CRIF Highmark,H1-2023,749,,13,5,1,8771987.27,6,1,0,15.1,3,2024-01-23,2024-12-31
2000272,CRIF Highmark,H2-2023,718,-30.0,6,5,3,2784365.08,2,1,0,25.38,3,2024-12-07,2024-12-31
2000272,CIBIL TransUnion,H1-2024,750,2.0,15,7,6,2774256.03,2,90,0,23.93,2,2023-01-02,2024-12-31
2000272,CRIF Highmark,H2-2024,748,0.0,1,5,1,14971688.8,7,0,0,40.75,1,2023-11-03,2024-12-31
2000273,Experian,H1-2023,570,,4,2,3,14702458.79,8,0,0,48.68,1,2024-04-25,2024-12-31
2000273,CIBIL TransUnion,H2-2023,559,-28.0,10,1,2,17205984.57,0,90,0,29.67,2,2023-01-31,2024-12-31
2000273,CRIF Highmark,H1-2024,624,37.0,13,8,2,18978495.33,0,0,0,28.37,1,2024-03-07,2024-12-31
2000273,Equifax,H2-2024,594,7.0,2,2,7,11069612.77,3,60,0,7.06,4,2023-12-13,2024-12-31
2000274,CIBIL TransUnion,H1-2023,675,,5,6,3,12165589.11,0,1,0,82.69,2,2023-06-21,2024-12-31
2000274,CRIF Highmark,H2-2023,694,40.0,15,0,6,6611278.36,1,0,0,23.91,4,2024-12-25,2024-12-31
2000274,Experian,H1-2024,640,-14.0,10,7,6,17154179.31,1,90,2,24.33,4,2024-07-05,2024-12-31
2000274,Experian,H2-2024,645,-9.0,7,5,4,18366985.44,2,60,0,23.53,0,2024-03-07,2024-12-31
2000275,Equifax,H1-2023,689,,4,7,6,8702181.44,4,0,1,5.48,1,2024-05-16,2024-12-31
2000275,Experian,H2-2023,689,-2.0,6,8,7,1590172.37,6,60,0,71.06,1,2024-04-03,2024-12-31
2000275,Equifax,H1-2024,697,6.0,2,0,5,16348933.82,7,0,0,95.13,2,2023-05-30,2024-12-31
2000275,CRIF Highmark,H2-2024,654,-37.0,7,7,1,3632077.61,4,0,0,79.53,2,2023-05-31,2024-12-31
2000276,CRIF Highmark,H1-2023,739,,15,0,7,10089149.36,8,0,0,57.45,2,2023-06-10,2024-12-31
2000276,CIBIL TransUnion,H2-2023,801,25.0,2,2,3,12550779.79,2,0,0,54.56,1,2024-06-02,2024-12-31
2000276,CRIF Highmark,H1-2024,803,27.0,8,7,7,4038430.62,3,0,0,34.77,3,2023-09-22,2024-12-31
2000276,Experian,H2-2024,767,-9.0,15,5,0,19777307.78,3,60,0,84.15,3,2023-08-20,2024-12-31
2000277,Equifax,H1-2023,550,,15,0,7,5806176.08,8,0,0,94.73,3,2023-09-02,2024-12-31
2000277,Experian,H2-2023,562,-28.0,7,7,4,8203135.23,3,0,1,5.18,2,2024-08-30,2024-12-31
2000277,CRIF Highmark,H1-2024,584,-6.0,8,0,2,16025398.05,7,0,0,41.54,0,2023-09-27,2024-12-31
2000277,CIBIL TransUnion,H2-2024,621,31.0,4,8,3,5830828.37,3,30,0,61.91,0,2023-09-11,2024-12-31
2000278,Equifax,H1-2023,803,,7,4,1,7721588.38,2,0,0,56.34,1,2023-06-23,2024-12-31
2000278,CIBIL TransUnion,H2-2023,776,-27.0,4,2,6,4350729.59,0,0,1,24.91,4,2024-07-25,2024-12-31
2000278,CRIF Highmark,H1-2024,769,-34.0,3,6,6,3430043.7,2,0,0,63.91,1,2024-02-16,2024-12-31
2000278,CRIF Highmark,H2-2024,816,13.0,6,5,5,4435759.92,8,0,0,74.28,2,2024-05-03,2024-12-31
2000279,CRIF Highmark,H1-2023,501,,11,3,4,17549203.46,6,0,0,84.58,1,2024-09-21,2024-12-31
2000279,Equifax,H2-2023,437,-28.0,15,2,1,19908562.29,4,60,0,31.4,4,2023-07-22,2024-12-31
2000279,CRIF Highmark,H1-2024,495,30.0,10,3,3,16798153.17,0,30,1,80.33,2,2023-09-25,2024-12-31
2000279,Experian,H2-2024,483,18.0,9,5,4,15654388.39,1,0,0,34.37,4,2023-12-21,2024-12-31
2000280,CIBIL TransUnion,H1-2023,882,,10,7,0,16378642.02,4,60,1,55.88,0,2024-05-29,2024-12-31
2000280,CIBIL TransUnion,H2-2023,900,35.0,3,0,1,10518423.43,1,0,1,98.29,0,2024-04-14,2024-12-31
2000280,Equifax,H1-2024,851,-23.0,9,8,3,1322170.13,1,0,1,48.89,0,2024-01-04,2024-12-31
2000280,Experian,H2-2024,896,22.0,8,7,3,16469037.12,8,30,0,86.62,4,2024-10-21,2024-12-31
2000281,CIBIL TransUnion,H1-2023,776,,10,8,4,4883217.18,2,0,0,16.05,2,2023-11-01,2024-12-31
2000281,CIBIL TransUnion,H2-2023,762,-4.0,9,1,3,9860923.71,2,1,0,43.71,1,2023-04-12,2024-12-31
2000281,Equifax,H1-2024,738,-28.0,2,3,6,16118872.67,5,0,0,23.65,3,2024-04-29,2024-12-31
2000281,CIBIL TransUnion,H2-2024,802,36.0,13,3,3,11151201.76,3,1,0,22.58,0,2024-06-18,2024-12-31
2000282,CRIF Highmark,H1-2023,639,,7,1,2,6197873.06,6,1,1,59.86,1,2024-04-02,2024-12-31
2000282,Equifax,H2-2023,667,24.0,11,4,0,16798069.37,7,1,0,90.92,4,2023-09-11,2024-12-31
2000282,CIBIL TransUnion,H1-2024,624,-19.0,9,2,4,2085639.32,8,60,0,41.33,2,2024-07-14,2024-12-31
2000282,CRIF Highmark,H2-2024,637,-6.0,2,3,6,13080608.03,6,0,0,41.22,0,2023-05-31,2024-12-31
2000283,CIBIL TransUnion,H1-2023,497,,12,1,7,4341352.68,1,60,0,68.16,0,2023-12-04,2024-12-31
2000283,Experian,H2-2023,483,12.0,8,8,3,1415270.98,2,0,0,61.42,4,2023-06-18,2024-12-31
2000283,Equifax,H1-2024,480,9.0,14,7,6,12972212.23,6,0,0,24.53,0,2024-06-22,2024-12-31
2000283,CIBIL TransUnion,H2-2024,474,3.0,8,7,3,607937.82,5,0,0,49.25,0,2023-09-28,2024-12-31
