txn_id,loan_id,txn_date,txn_amount,txn_type,payment_mode,instrument_no,bounce_flag,bounce_reason,penal_interest_levied,utr_number,load_date
5000235,1000301,2024-04-20,314795.77,EMI - Regular,RTGS,,False,,0.0,UTR20737169922,2024-12-31
5000236,1000301,2024-05-20,337462.21,Overdue Recovery,Standing Instruction - SI,,False,,0.0,UTR46357883928,2024-12-31
5000237,1000301,2024-06-19,334779.7,Pre-Closure,RTGS,CHQ231659,False,,0.0,UTR37537846617,2024-12-31
5000238,1000149,2022-07-27,263719.53,EMI - Regular,UPI,,True,Technical Reject - Bank,5434.42,UTR27322878861,2024-12-31
5000239,1000149,2022-08-26,284282.19,EMI - Regular,NACH,,True,Technical Reject - Bank,5434.42,UTR78088804427,2024-12-31
5000240,1000149,2022-09-25,265574.3,EMI - Regular,NEFT,,False,,0.0,UTR68753964951,2024-12-31
5000241,1000149,2022-10-25,284394.8,EMI - Regular,Cash,,False,,0.0,UTR40958381788,2024-12-31
5000242,1000149,2022-11-24,260141.03,EMI - Part Pre-Payment,UPI,,False,,0.0,UTR88079190654,2024-12-31
5000243,1000149,2022-12-24,271593.61,Bounce Recovery,Standing Instruction - SI,,False,,0.0,UTR28600533327,2024-12-31
5000244,1000149,2023-01-23,281933.48,EMI - Regular,RTGS,,False,,0.0,UTR43189482284,2024-12-31
5000245,1000149,2023-02-22,260724.77,Overdue Recovery,NEFT,,False,,0.0,UTR59423635812,2024-12-31
5000246,1000149,2023-03-24,279717.09,EMI - Regular,RTGS,CHQ481329,False,,0.0,UTR62267485230,2024-12-31
5000247,1000149,2023-04-23,261985.34,EMI - Regular,Cash,,False,,0.0,UTR50088372314,2024-12-31
5000248,1000495,2021-08-04,242324.05,EMI - Regular,RTGS,,False,,0.0,UTR61251001587,2024-12-31
5000249,1000495,2021-09-03,237083.1,Bounce Recovery,UPI,,False,,0.0,UTR27013217410,2024-12-31
5000250,1000495,2021-10-03,236060.04,Overdue Recovery,RTGS,,False,,0.0,UTR29775384583,2024-12-31
5000251,1000495,2021-11-02,240055.42,EMI - Regular,RTGS,,False,,0.0,UTR76600258662,2024-12-31
5000252,1000495,2021-12-02,249922.74,EMI - Regular,Cash,,False,,0.0,UTR53889987830,2024-12-31
5000253,1000495,2022-01-01,241911.54,EMI - Regular,RTGS,CHQ681765,False,,0.0,UTR78991376151,2024-12-31
5000254,1000495,2022-01-31,257884.35,Pre-Closure,Cheque - PDC,CHQ915698,False,,0.0,UTR50539165262,2024-12-31
5000255,1000495,2022-03-02,249876.47,EMI - Regular,NACH,,False,,0.0,UTR75968862094,2024-12-31
5000256,1000495,2022-04-01,257401.35,EMI - Part Pre-Payment,NEFT,CHQ103458,False,,0.0,UTR93583711797,2024-12-31
5000257,1000495,2022-05-01,246039.36,Overdue Recovery,UPI,,False,,0.0,UTR11240989664,2024-12-31
5000258,1000495,2022-05-31,258531.69,EMI - Regular,NACH,,False,,0.0,UTR11351351039,2024-12-31
5000259,1000495,2022-06-30,245682.26,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR93819823209,2024-12-31
5000260,1000495,2022-07-30,254522.41,Pre-Closure,Cash,,False,,0.0,UTR84402039377,2024-12-31
5000261,1000495,2022-08-29,248294.11,Overdue Recovery,Standing Instruction - SI,,False,,0.0,UTR32046365736,2024-12-31
5000262,1000495,2022-09-28,237000.45,EMI - Regular,NEFT,,False,,0.0,UTR61802710682,2024-12-31
5000263,1000495,2022-10-28,238562.9,EMI - Regular,NACH,,True,Signature Mismatch,4967.45,UTR90971199720,2024-12-31
5000264,1000495,2022-11-27,254308.48,EMI - Regular,NEFT,,False,,0.0,UTR43323793027,2024-12-31
5000265,1000495,2022-12-27,252636.12,EMI - Regular,Standing Instruction - SI,,True,Dormant Account,4967.45,UTR30266836170,2024-12-31
5000266,1000495,2023-01-26,239778.63,Penal Charge Recovery,UPI,,False,,0.0,UTR36390057322,2024-12-31
5000267,1000495,2023-02-25,257220.92,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR11157790089,2024-12-31
5000268,1000495,2023-03-27,243096.36,EMI - Part Pre-Payment,RTGS,,False,,0.0,UTR27765551018,2024-12-31
5000269,1000495,2023-04-26,240196.48,EMI - Regular,NEFT,,False,,0.0,UTR40703275844,2024-12-31
5000270,1000495,2023-05-26,237338.11,EMI - Regular,NACH,,False,,0.0,UTR27998839688,2024-12-31
5000271,1000495,2023-06-25,240208.65,EMI - Regular,Cash,,False,,0.0,UTR45051725258,2024-12-31
5000272,1000495,2023-07-25,251867.12,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR25320897718,2024-12-31
5000273,1000495,2023-08-24,241672.9,EMI - Part Pre-Payment,NEFT,CHQ438390,False,,0.0,UTR65719372609,2024-12-31
5000274,1000114,2018-05-29,1250654.7,EMI - Regular,Cheque - PDC,,False,,0.0,UTR81710204150,2024-12-31
5000275,1000114,2018-06-28,1299742.99,EMI - Regular,RTGS,,False,,0.0,UTR95299871945,2024-12-31
5000276,1000114,2018-07-28,1316664.46,Interest Only,NEFT,,False,,0.0,UTR11181421063,2024-12-31
5000277,1000114,2018-08-27,1257480.56,EMI - Regular,Cheque - PDC,,True,Signature Mismatch,25238.11,UTR44058618475,2024-12-31
5000278,1000114,2018-09-26,1318490.95,EMI - Regular,NACH,,False,,0.0,UTR57114127681,2024-12-31
5000279,1000114,2018-10-26,1219488.38,EMI - Regular,NACH,,False,,0.0,UTR66684148777,2024-12-31
5000280,1000114,2018-11-25,1239348.89,EMI - Regular,Cheque - PDC,,False,,0.0,UTR89651077605,2024-12-31
5000281,1000114,2018-12-25,1256211.97,EMI - Regular,Cheque - PDC,,False,,0.0,UTR34658457959,2024-12-31
5000282,1000114,2019-01-24,1262214.5,EMI - Regular,NACH,,False,,0.0,UTR33331021238,2024-12-31
5000283,1000427,2018-06-13,325264.49,EMI - Regular,Cheque - PDC,,False,,0.0,UTR36727956929,2024-12-31
5000284,1000427,2018-07-13,326484.45,EMI - Regular,RTGS,,False,,0.0,UTR34575246958,2024-12-31
5000285,1000427,2018-08-12,320797.72,EMI - Regular,NEFT,,False,,0.0,UTR12927593419,2024-12-31
5000286,1000427,2018-09-11,329663.48,Pre-Closure,Standing Instruction - SI,,False,,0.0,UTR49848278980,2024-12-31
5000287,1000427,2018-10-11,350981.89,EMI - Regular,NEFT,CHQ262367,False,,0.0,UTR63127375377,2024-12-31
5000288,1000427,2018-11-10,342258.23,EMI - Regular,Cash,CHQ331227,True,NACH Mandate Rejected,6733.83,UTR43098015277,2024-12-31
5000289,1000427,2018-12-10,331588.84,Overdue Recovery,RTGS,,False,,0.0,UTR35378435951,2024-12-31
5000290,1000427,2019-01-09,326225.98,EMI - Regular,Cash,,False,,0.0,UTR24080340083,2024-12-31
5000291,1000427,2019-02-08,331371.78,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR36776071141,2024-12-31
5000292,1000427,2019-03-10,341537.39,EMI - Part Pre-Payment,Cheque - PDC,,False,,0.0,UTR94987798315,2024-12-31
5000293,1000427,2019-04-09,351041.94,EMI - Regular,NACH,,False,,0.0,UTR87448007090,2024-12-31
5000294,1000427,2019-05-09,338758.34,EMI - Regular,RTGS,CHQ462352,False,,0.0,UTR78973721231,2024-12-31
5000295,1000427,2019-06-08,347082.32,EMI - Regular,UPI,,False,,0.0,UTR32441182729,2024-12-31
5000296,1000427,2019-07-08,320328.4,EMI - Part Pre-Payment,UPI,,False,,0.0,UTR68237861405,2024-12-31
5000297,1000427,2019-08-07,334527.44,Interest Only,Standing Instruction - SI,,True,NACH Mandate Rejected,6733.83,UTR52201504695,2024-12-31
5000298,1000427,2019-09-06,335559.29,EMI - Regular,Cash,,False,,0.0,UTR32978425083,2024-12-31
5000299,1000427,2019-10-06,338297.73,EMI - Part Pre-Payment,Cash,,False,,0.0,UTR99997344215,2024-12-31
5000300,1000427,2019-11-05,338576.73,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR29633911116,2024-12-31
5000301,1000427,2019-12-05,348288.38,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR53691467438,2024-12-31
5000302,1000427,2020-01-04,332280.06,Bounce Recovery,Standing Instruction - SI,,False,,0.0,UTR25573123479,2024-12-31
5000303,1000427,2020-02-03,321947.59,Bounce Recovery,Standing Instruction - SI,,False,,0.0,UTR58825001650,2024-12-31
5000304,1000427,2020-03-04,330067.96,EMI - Part Pre-Payment,NACH,,False,,0.0,UTR71882563406,2024-12-31
5000305,1000427,2020-04-03,320737.86,EMI - Regular,Cash,CHQ967596,False,,0.0,UTR88654060959,2024-12-31
5000306,1000427,2020-05-03,328218.64,EMI - Regular,UPI,,False,,0.0,UTR32620031473,2024-12-31
5000307,1000427,2020-06-02,330796.14,Penal Charge Recovery,NEFT,,False,,0.0,UTR10669511241,2024-12-31
5000308,1000405,2023-03-03,593855.54,EMI - Regular,NEFT,,False,,0.0,UTR21312607584,2024-12-31
5000309,1000405,2023-04-02,601746.91,EMI - Regular,Cash,,False,,0.0,UTR75316802781,2024-12-31
5000310,1000405,2023-05-02,600203.34,EMI - Regular,RTGS,,False,,0.0,UTR26298889737,2024-12-31
5000311,1000405,2023-06-01,590565.98,EMI - Regular,UPI,CHQ359478,True,Technical Reject - Bank,11607.24,UTR13909925961,2024-12-31
5000312,1000405,2023-07-01,572536.12,EMI - Regular,Cash,,False,,0.0,UTR32275139736,2024-12-31
5000313,1000405,2023-07-31,601249.72,Overdue Recovery,UPI,,False,,0.0,UTR72648380357,2024-12-31
5000314,1000405,2023-08-30,554926.89,EMI - Regular,UPI,,False,,0.0,UTR50292530825,2024-12-31
5000315,1000405,2023-09-29,587747.34,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR70288515176,2024-12-31
5000316,1000405,2023-10-29,578052.26,Overdue Recovery,NACH,,False,,0.0,UTR23042364188,2024-12-31
5000317,1000405,2023-11-28,607634.91,EMI - Regular,Cheque - PDC,,False,,0.0,UTR57284447589,2024-12-31
5000318,1000405,2023-12-28,606039.73,EMI - Regular,NACH,,False,,0.0,UTR81892988839,2024-12-31
5000319,1000405,2024-01-27,589236.34,EMI - Regular,NACH,,False,,0.0,UTR88409683274,2024-12-31
5000320,1000405,2024-02-26,607577.71,EMI - Regular,Cash,,True,Signature Mismatch,11607.24,UTR33923034734,2024-12-31
5000321,1000405,2024-03-27,586220.65,Overdue Recovery,NACH,,False,,0.0,UTR69947511638,2024-12-31
5000322,1000405,2024-04-26,556311.65,EMI - Regular,NACH,,False,,0.0,UTR16263867917,2024-12-31
5000323,1000405,2024-05-26,607509.2,EMI - Regular,NACH,,False,,0.0,UTR60683684002,2024-12-31
5000324,1000405,2024-06-25,556460.57,EMI - Regular,Cash,CHQ638510,True,Signature Mismatch,11607.24,UTR55310334096,2024-12-31
5000325,1000405,2024-07-25,596076.19,EMI - Regular,UPI,,False,,0.0,UTR97435756604,2024-12-31
5000326,1000405,2024-08-24,581661.16,EMI - Regular,RTGS,,False,,0.0,UTR62966100594,2024-12-31
5000327,1000260,2020-05-08,513414.84,EMI - Regular,UPI,,False,,0.0,UTR19260299931,2024-12-31
5000328,1000260,2020-06-07,496780.82,EMI - Regular,NACH,,False,,0.0,UTR23409595139,2024-12-31
5000329,1000260,2020-07-07,486023.8,EMI - Regular,Cash,,False,,0.0,UTR26518742099,2024-12-31
5000330,1000260,2020-08-06,508238.18,EMI - Regular,RTGS,,False,,0.0,UTR61693201571,2024-12-31
5000331,1000260,2020-09-05,525678.68,EMI - Regular,NACH,,False,,0.0,UTR33617627836,2024-12-31
5000332,1000260,2020-10-05,483377.21,Overdue Recovery,Cash,,False,,0.0,UTR37903448028,2024-12-31
5000333,1000419,2024-07-12,392831.85,Overdue Recovery,NEFT,,False,,0.0,UTR17446023575,2024-12-31
5000334,1000419,2024-08-11,405805.92,EMI - Regular,Cash,,False,,0.0,UTR49414052834,2024-12-31
5000335,1000419,2024-09-10,410602.21,Overdue Recovery,Standing Instruction - SI,,False,,0.0,UTR94781320374,2024-12-31
5000336,1000419,2024-10-10,405670.39,EMI - Regular,NEFT,,False,,0.0,UTR66842988048,2024-12-31
5000337,1000419,2024-11-09,430675.82,EMI - Regular,Cheque - PDC,,False,,0.0,UTR94417101459,2024-12-31
5000338,1000419,2024-12-09,426973.28,EMI - Regular,Cheque - PDC,,False,,0.0,UTR10253066397,2024-12-31
5000339,1000371,2018-08-11,660886.08,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR95304198514,2024-12-31
5000340,1000371,2018-09-10,721355.2,EMI - Regular,Cheque - PDC,,False,,0.0,UTR34236016626,2024-12-31
5000341,1000371,2018-10-10,714803.53,EMI - Regular,Cash,,False,,0.0,UTR48241761483,2024-12-31
5000342,1000371,2018-11-09,671226.3,EMI - Regular,NEFT,,False,,0.0,UTR55989191760,2024-12-31
5000343,1000371,2018-12-09,682340.5,Bounce Recovery,Cash,,False,,0.0,UTR42122934681,2024-12-31
5000344,1000371,2019-01-08,696018.33,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR69441689598,2024-12-31
5000345,1000371,2019-02-07,713435.38,Overdue Recovery,NACH,,False,,0.0,UTR34764512000,2024-12-31
5000346,1000371,2019-03-09,701069.87,EMI - Regular,UPI,,False,,0.0,UTR47878147088,2024-12-31
5000347,1000371,2019-04-08,686900.47,EMI - Regular,UPI,CHQ641751,False,,0.0,UTR71784881740,2024-12-31
5000348,1000371,2019-05-08,686932.1,EMI - Regular,Cheque - PDC,,True,Payment Stopped by Drawer,13748.03,UTR78950581224,2024-12-31
5000349,1000371,2019-06-07,677675.64,EMI - Regular,Cash,,False,,0.0,UTR36710323799,2024-12-31
5000350,1000371,2019-07-07,677466.29,EMI - Part Pre-Payment,Cheque - PDC,,False,,0.0,UTR83249646754,2024-12-31
5000351,1000371,2019-08-06,682746.05,EMI - Regular,NACH,,False,,0.0,UTR64591084427,2024-12-31
5000352,1000371,2019-09-05,683704.57,EMI - Regular,NEFT,CHQ950965,True,Account Closed,13748.03,UTR26035253065,2024-12-31
5000353,1000371,2019-10-05,710955.85,EMI - Regular,UPI,,False,,0.0,UTR69543138388,2024-12-31
5000354,1000371,2019-11-04,660617.38,Overdue Recovery,NACH,,False,,0.0,UTR14141494186,2024-12-31
5000355,1000371,2019-12-04,669485.8,EMI - Regular,NACH,,True,NACH Mandate Rejected,13748.03,UTR63590612795,2024-12-31
5000356,1000371,2020-01-03,681351.75,Overdue Recovery,Standing Instruction - SI,CHQ537696,False,,0.0,UTR39224242362,2024-12-31
5000357,1000371,2020-02-02,697586.96,EMI - Regular,RTGS,,False,,0.0,UTR63219491017,2024-12-31
5000358,1000371,2020-03-03,686936.04,EMI - Part Pre-Payment,NACH,,False,,0.0,UTR56024896128,2024-12-31
5000359,1000371,2020-04-02,654853.8,EMI - Regular,NACH,,False,,0.0,UTR16908097442,2024-12-31
5000360,1000371,2020-05-02,696044.59,EMI - Regular,NEFT,,True,Insufficient Funds,13748.03,UTR57397764758,2024-12-31
5000361,1000371,2020-06-01,714288.67,Overdue Recovery,RTGS,,False,,0.0,UTR22025844244,2024-12-31
5000362,1000371,2020-07-01,706293.95,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR36891860936,2024-12-31
5000363,1000371,2020-07-31,678589.29,EMI - Regular,Cash,,False,,0.0,UTR98460116000,2024-12-31
5000364,1000371,2020-08-30,719618.36,Pre-Closure,UPI,,False,,0.0,UTR87705459847,2024-12-31
5000365,1000371,2020-09-29,660562.64,EMI - Regular,RTGS,CHQ662665,False,,0.0,UTR66738641299,2024-12-31
5000366,1000371,2020-10-29,654017.81,EMI - Regular,NEFT,,False,,0.0,UTR22650759003,2024-12-31
5000367,1000371,2020-11-28,710328.13,EMI - Regular,Cash,,False,,0.0,UTR27068557612,2024-12-31
5000368,1000371,2020-12-28,675911.07,Pre-Closure,NACH,,False,,0.0,UTR17688898824,2024-12-31
5000369,1000371,2021-01-27,676333.84,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR53401571916,2024-12-31
5000370,1000015,2020-08-08,1271604.87,EMI - Regular,NEFT,,False,,0.0,UTR55615965277,2024-12-31
5000371,1000015,2020-09-07,1291423.23,EMI - Regular,UPI,,False,,0.0,UTR39666165704,2024-12-31
5000372,1000015,2020-10-07,1241541.15,Overdue Recovery,RTGS,CHQ550203,True,Signature Mismatch,25019.72,UTR60896756731,2024-12-31
5000373,1000015,2020-11-06,1234375.88,Interest Only,NEFT,,False,,0.0,UTR56362918428,2024-12-31
5000374,1000015,2020-12-06,1219502.84,Overdue Recovery,Cash,,False,,0.0,UTR50775570455,2024-12-31
5000375,1000015,2021-01-05,1250544.29,EMI - Regular,Cheque - PDC,,False,,0.0,UTR15028463043,2024-12-31
5000376,1000015,2021-02-04,1291825.63,EMI - Regular,NACH,,True,Signature Mismatch,25019.72,UTR20908243492,2024-12-31
5000377,1000015,2021-03-06,1219596.04,Foreclosure,NEFT,,False,,0.0,UTR13717023511,2024-12-31
5000378,1000015,2021-04-05,1220597.44,EMI - Regular,NACH,,False,,0.0,UTR64840012110,2024-12-31
5000379,1000015,2021-05-05,1191512.61,EMI - Regular,UPI,,False,,0.0,UTR85248923873,2024-12-31
5000380,1000015,2021-06-04,1299352.23,Bounce Recovery,UPI,,False,,0.0,UTR12415948515,2024-12-31
5000381,1000015,2021-07-04,1227521.29,EMI - Regular,Cheque - PDC,,False,,0.0,UTR41270353297,2024-12-31
5000382,1000015,2021-08-03,1272427.14,Bounce Recovery,UPI,,False,,0.0,UTR66156234509,2024-12-31
5000383,1000015,2021-09-02,1274687.54,Overdue Recovery,UPI,,False,,0.0,UTR29086450300,2024-12-31
5000384,1000015,2021-10-02,1222034.13,EMI - Regular,Cash,,True,Dormant Account,25019.72,UTR18360175174,2024-12-31
5000385,1000015,2021-11-01,1281718.52,EMI - Regular,NEFT,CHQ781249,False,,0.0,UTR69249942162,2024-12-31
5000386,1000015,2021-12-01,1206215.08,EMI - Regular,NACH,,False,,0.0,UTR89587467340,2024-12-31
5000387,1000015,2021-12-31,1289554.11,EMI - Regular,RTGS,,False,,0.0,UTR95804597131,2024-12-31
5000388,1000015,2022-01-30,1212452.57,EMI - Regular,Cheque - PDC,,False,,0.0,UTR48565500656,2024-12-31
5000389,1000015,2022-03-01,1308955.4,EMI - Regular,Cheque - PDC,,False,,0.0,UTR40821653162,2024-12-31
5000390,1000015,2022-03-31,1239804.66,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR49959209635,2024-12-31
5000391,1000015,2022-04-30,1294423.34,EMI - Regular,Cash,,False,,0.0,UTR73429155764,2024-12-31
5000392,1000015,2022-05-30,1269013.4,Overdue Recovery,NACH,CHQ986778,False,,0.0,UTR78985495299,2024-12-31
5000393,1000015,2022-06-29,1285752.68,EMI - Regular,UPI,CHQ420822,False,,0.0,UTR63441364033,2024-12-31
5000394,1000015,2022-07-29,1277923.08,Pre-Closure,Cash,,False,,0.0,UTR12458550783,2024-12-31
5000395,1000015,2022-08-28,1262700.12,EMI - Regular,Cash,,False,,0.0,UTR56369204275,2024-12-31
5000396,1000015,2022-09-27,1238412.96,EMI - Regular,Cash,,False,,0.0,UTR19952919769,2024-12-31
5000397,1000015,2022-10-27,1208408.6,Bounce Recovery,Standing Instruction - SI,,False,,0.0,UTR76256307751,2024-12-31
5000398,1000015,2022-11-26,1253868.43,EMI - Regular,Cheque - PDC,,True,Insufficient Funds,25019.72,UTR10380639526,2024-12-31
5000399,1000015,2022-12-26,1297735.9,EMI - Regular,Cheque - PDC,CHQ567433,False,,0.0,UTR28513171334,2024-12-31
5000400,1000015,2023-01-25,1233538.92,EMI - Part Pre-Payment,NEFT,,False,,0.0,UTR38246430162,2024-12-31
5000401,1000015,2023-02-24,1276311.77,EMI - Regular,NACH,,False,,0.0,UTR51485216937,2024-12-31
5000402,1000155,2023-09-06,409034.88,EMI - Regular,Cheque - PDC,CHQ518803,False,,0.0,UTR79551147988,2024-12-31
5000403,1000155,2023-10-06,391546.24,Interest Only,UPI,CHQ892189,False,,0.0,UTR78816816125,2024-12-31
5000404,1000155,2023-11-05,405732.74,EMI - Regular,UPI,,False,,0.0,UTR92194704634,2024-12-31
5000405,1000155,2023-12-05,421029.46,EMI - Part Pre-Payment,NEFT,,False,,0.0,UTR43896901427,2024-12-31
5000406,1000155,2024-01-04,418915.87,Interest Only,NACH,,False,,0.0,UTR70201072508,2024-12-31
5000407,1000155,2024-02-03,385550.6,Overdue Recovery,NACH,,False,,0.0,UTR80850597760,2024-12-31
5000408,1000155,2024-03-04,395767.38,EMI - Regular,Cheque - PDC,,True,Dormant Account,8028.62,UTR44193940421,2024-12-31
5000409,1000155,2024-04-03,394154.24,Overdue Recovery,NEFT,CHQ653452,False,,0.0,UTR92244189655,2024-12-31
5000410,1000155,2024-05-03,395291.64,Overdue Recovery,Standing Instruction - SI,,False,,0.0,UTR37951441990,2024-12-31
5000411,1000155,2024-06-02,402269.06,EMI - Regular,RTGS,,False,,0.0,UTR28500854486,2024-12-31
5000412,1000155,2024-07-02,413585.23,Interest Only,RTGS,,True,NACH Mandate Rejected,8028.62,UTR30805509047,2024-12-31
5000413,1000155,2024-08-01,395632.2,EMI - Regular,Cash,,False,,0.0,UTR17741811189,2024-12-31
5000414,1000155,2024-08-31,399281.77,EMI - Regular,RTGS,,False,,0.0,UTR14297486309,2024-12-31
5000415,1000155,2024-09-30,411462.93,Pre-Closure,UPI,,False,,0.0,UTR98635377227,2024-12-31
5000416,1000155,2024-10-30,383753.98,Overdue Recovery,NEFT,,False,,0.0,UTR73817323043,2024-12-31
5000417,1000155,2024-11-29,384087.69,EMI - Regular,NEFT,,False,,0.0,UTR46385944064,2024-12-31
5000418,1000155,2024-12-29,414607.16,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR43219786423,2024-12-31
5000419,1000109,2023-03-03,398903.65,EMI - Regular,Cash,,False,,0.0,UTR47363861158,2024-12-31
5000420,1000109,2023-04-02,392530.36,EMI - Regular,NACH,,False,,0.0,UTR33740407768,2024-12-31
5000421,1000109,2023-05-02,400302.41,EMI - Regular,UPI,,False,,0.0,UTR20251328480,2024-12-31
5000422,1000109,2023-06-01,372360.3,EMI - Regular,UPI,,False,,0.0,UTR91973624657,2024-12-31
5000423,1000109,2023-07-01,399564.6,EMI - Regular,NACH,,True,Technical Reject - Bank,7814.91,UTR29706047387,2024-12-31
5000424,1000109,2023-07-31,402079.95,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR98478517376,2024-12-31
5000425,1000109,2023-08-30,388639.79,Overdue Recovery,NEFT,,False,,0.0,UTR76816206404,2024-12-31
5000426,1000109,2023-09-29,381395.31,EMI - Regular,NEFT,,False,,0.0,UTR78708426588,2024-12-31
5000427,1000109,2023-10-29,375681.51,Pre-Closure,NEFT,,False,,0.0,UTR13771295822,2024-12-31
5000428,1000109,2023-11-28,401758.15,Pre-Closure,UPI,,False,,0.0,UTR99391348962,2024-12-31
5000429,1000251,2024-03-17,400548.26,EMI - Regular,Cash,,False,,0.0,UTR59300546740,2024-12-31
5000430,1000251,2024-04-16,408168.26,EMI - Regular,RTGS,,False,,0.0,UTR47902832731,2024-12-31
5000431,1000251,2024-05-16,401108.15,EMI - Regular,Cheque - PDC,,False,,0.0,UTR42523280391,2024-12-31
5000432,1000251,2024-06-15,392114.16,EMI - Regular,NEFT,,False,,0.0,UTR51475221616,2024-12-31
5000433,1000251,2024-07-15,405153.1,EMI - Regular,Standing Instruction - SI,CHQ374730,False,,0.0,UTR16176309902,2024-12-31
5000434,1000251,2024-08-14,397557.32,EMI - Regular,UPI,,False,,0.0,UTR92467182793,2024-12-31
5000435,1000251,2024-09-13,411847.79,EMI - Regular,NACH,,False,,0.0,UTR87072614696,2024-12-31
5000436,1000251,2024-10-13,408600.63,EMI - Part Pre-Payment,Standing Instruction - SI,CHQ272362,False,,0.0,UTR73715071630,2024-12-31
5000437,1000251,2024-11-12,398216.28,EMI - Regular,RTGS,,False,,0.0,UTR82458665709,2024-12-31
5000438,1000251,2024-12-12,391921.4,EMI - Regular,Cash,CHQ344678,False,,0.0,UTR97065083208,2024-12-31
5000439,1000130,2021-04-08,274138.17,Pre-Closure,Cheque - PDC,CHQ822644,False,,0.0,UTR72973897662,2024-12-31
5000440,1000130,2021-05-08,279445.52,Overdue Recovery,RTGS,,False,,0.0,UTR35113749048,2024-12-31
5000441,1000130,2021-06-07,287909.53,Bounce Recovery,Standing Instruction - SI,,True,Dormant Account,5692.56,UTR86826775895,2024-12-31
